Station,Year,Julian_day,Hr/Min,Bvolt,Ptemp,Solar,Rain,Ambient,Humidity,WD,WS,BaromP,Atmometer,SoilT ,SoilT,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM,WM
133,2013,51,1800,13.03,7.65,0.204,0,4.437,35.85,180.3,1.872,992,0.261,9.61,9.87,21.78,2.54,5.484,18.26,1.58,11.12,1.495,1.641,-111,-14,-26,-89,-11,-52,-10,-11
133,2013,51,1900,12.96,5.739,0.011,0,3.889,35,222.3,1.273,992,0.217,9.63,9.84,22.21,2.535,5.485,18.81,1.578,11.12,1.493,1.638,-113,-14,-26,-92,-11,-52,-10,-11
133,2013,51,2000,12.93,4.005,0,0,3.029,31.72,258.1,1.373,992,0.239,9.65,9.88,22.47,2.534,5.363,19.32,1.571,11.08,1.486,1.63,-115,-14,-26,-95,-11,-51,-10,-11
133,2013,51,2100,12.9,2.023,0,0,2.185,34.84,240.6,1.034,992,0.205,9.49,9.82,23.14,2.542,5.456,19.86,1.571,11.1,1.485,1.63,-119,-14,-26,-99,-11,-51,-10,-11
133,2013,51,2200,12.88,0.591,0,0,1.334,38.17,227.5,1.041,992,0.219,9.12,9.6,23.13,2.553,5.391,20.59,1.576,11.14,1.489,1.634,-119,-14,-26,-103,-11,-51,-10,-11
133,2013,51,2300,12.84,-0.35,0,0,0.574,41.58,271.2,0.982,992,0.21,8.87,9.54,23.53,2.568,5.3,21.02,1.575,11.15,1.49,1.633,-121,-14,-25,-105,-11,-51,-10,-11
133,2013,51,2400,12.82,-1.036,0,0,0.052,43.85,207.6,0.934,992,0.214,8.56,9.46,23.69,2.584,5.354,21.44,1.574,11.15,1.489,1.632,-122,-14,-26,-108,-11,-51,-10,-11
133,2013,52,100,12.79,-1.672,0,0,-0.401,46.69,192.1,0.897,992,0.201,8.33,9.41,23.67,2.602,5.33,21.87,1.575,11.16,1.489,1.632,-122,-14,-25,-110,-11,-51,-10,-11
133,2013,52,200,12.77,-1.67,0,0,-0.428,46.77,237.1,0.886,992,0.201,7.82,9.13,23.71,2.621,5.257,22.14,1.576,11.18,1.49,1.633,-122,-14,-25,-112,-10,-51,-10,-11
133,2013,52,300,12.75,-1.719,0,0,-0.851,49,218.4,0.961,992,0.202,7.91,9.42,23.49,2.639,5.23,22.35,1.577,11.19,1.491,1.633,-121,-15,-25,-113,-11,-52,-10,-11
133,2013,52,400,12.74,-2.24,0,0,-1.182,50.75,213.3,1.106,992,0.212,7.68,9.36,24.01,2.657,5.349,22.71,1.579,11.22,1.493,1.636,-124,-15,-25,-116,-11,-52,-10,-11
133,2013,52,500,12.73,-2.613,0,0,-1.452,52.51,244.2,0.928,992,0.204,7.5,9.36,24.13,2.676,5.439,22.97,1.578,11.22,1.492,1.635,-125,-15,-26,-117,-11,-52,-10,-11
133,2013,52,600,12.72,-2.852,0,0,-1.561,53.69,176.3,1.064,992,0.204,7.2,9.21,23.98,2.696,5.48,23.25,1.58,11.24,1.494,1.637,-124,-15,-26,-119,-10,-52,-10,-11
133,2013,52,700,12.71,-2.9,0,0,-2.102,59.44,95.7,1.187,993,0.201,7.11,9.25,24.27,2.715,5.44,23.49,1.581,11.26,1.496,1.638,-126,-15,-26,-121,-11,-52,-10,-11
133,2013,52,800,12.72,-3.261,0.077,0,-2.418,64.4,84.2,1.398,993,0.206,6.8,9.09,24.23,2.734,5.401,23.78,1.583,11.29,1.498,1.641,-125,-15,-26,-122,-10,-52,-10,-11
133,2013,52,900,12.99,-1.357,0.746,0,-0.851,56.41,95.9,1.958,993,0.316,4.597,7.07,22.82,2.754,5.467,23.86,1.58,11.28,1.495,1.637,-112,-15,-25,-118,-10,-50,-10,-10
133,2013,52,1000,13.6,4.131,1.443,0,1.247,47.59,150.6,2.617,994,0.561,4.28,6.823,22.41,2.771,5.441,23.14,1.578,11.27,1.493,1.635,-109,-15,-25,-113,-10,-50,-10,-10
133,2013,52,1100,14.05,8.36,1.935,0,3.154,42.97,121.8,2.613,993,0.658,5.058,7.55,23.51,2.778,5.415,22.08,1.583,11.3,1.497,1.64,-117,-15,-25,-108,-10,-51,-10,-10
133,2013,52,1200,13.75,11.32,2.309,0,5.535,34.98,162.1,2.313,992,0.432,5.349,7.75,23.11,2.772,5.487,20.86,1.586,11.3,1.5,1.643,-115,-15,-25,-101,-10,-51,-10,-11
133,2013,52,1300,13.7,13.71,2.43,0,7.54,31.29,178.6,2.053,991,0.362,6.087,8.15,22.56,2.75,5.489,19.68,1.586,11.29,1.499,1.643,-112,-15,-26,-95,-10,-51,-10,-11
133,2013,52,1400,13.75,14.96,2.075,0,9.02,27.91,144.6,1.977,990,0.374,7.14,8.73,21.87,2.716,5.601,18.75,1.585,11.26,1.497,1.643,-109,-15,-26,-90,-10,-51,-10,-11
133,2013,52,1500,13.64,15.36,1.582,0,10.18,26.17,123,1.753,989,0.293,7.94,8.96,21.36,2.676,5.475,18.43,1.585,11.25,1.497,1.642,-106,-15,-26,-89,-10,-51,-10,-11
133,2013,52,1600,13.28,15.19,0.779,0,10.32,27.31,173.6,1.926,988,0.264,9.06,9.56,21.46,2.638,5.458,18.42,1.585,11.24,1.496,1.642,-108,-15,-26,-90,-11,-52,-10,-11
133,2013,52,1700,13.1,13.42,0.35,0,10.08,27.88,166.6,2.221,987,0.383,9.73,9.82,20.92,2.606,5.428,18.74,1.586,11.25,1.497,1.643,-105,-15,-26,-92,-11,-52,-10,-11
133,2013,52,1800,13.02,11.82,0.104,0,9.84,29.3,198.9,2.609,986,0.445,9.77,9.62,21.24,2.586,5.311,19.16,1.587,11.26,1.497,1.644,-107,-14,-25,-94,-11,-52,-10,-11
133,2013,52,1900,12.97,10.76,0.005,0,9.58,28.05,179.7,2.237,986,0.385,9.69,9.42,21.55,2.574,5.422,19.55,1.587,11.26,1.497,1.644,-108,-14,-26,-96,-11,-52,-10,-11
133,2013,52,2000,12.94,10.18,0,0.313,9.26,33.66,177.9,1.147,987,0.234,9.69,9.38,21.4,2.572,5.484,19.93,1.587,11.26,1.497,1.644,-107,-14,-26,-98,-11,-52,-10,-11
133,2013,52,2100,12.92,8.61,0,0.939,5.942,74.3,91,0.972,988,0.2,10.21,9.97,21.32,2.571,5.307,20.15,1.588,11.24,1.497,1.645,-108,-14,-26,-101,-11,-52,-10,-11
133,2013,52,2200,12.9,6.524,0,1.879,5.096,79.7,59.27,1.27,988,0.206,9.67,9.48,21.47,2.574,5.411,19.51,1.589,11.26,1.497,1.646,-108,-14,-26,-96,-11,-52,-10,-11
133,2013,52,2300,12.87,5.424,0,4.07,3.948,88.6,133.2,0.657,989,0.202,9.36,9.29,21.7,2.579,5.385,16.47,1.589,11.26,1.497,1.649,-109,-14,-26,-78,-11,-52,-10,-11
133,2013,52,2400,12.85,5.025,0,3.131,3.796,91.5,96.6,1.051,989,0.2,9.06,9.12,22.34,2.584,5.377,16.54,1.589,11.25,1.498,1.649,-113,-14,-26,-79,-11,-52,-10,-11
133,2013,53,100,12.82,4.767,0,2.192,3.649,92.3,123,1.769,987,0.227,8.96,9.17,22.89,2.587,5.348,16.62,1.589,11.23,1.498,1.649,-116,-14,-25,-79,-11,-51,-10,-11
133,2013,53,200,12.79,4.662,0,0,3.839,92.7,168.9,1.531,986,0.204,8.69,9.1,23.3,2.588,5.204,16.64,1.588,11.22,1.499,1.65,-119,-14,-25,-79,-11,-51,-10,-11
133,2013,53,300,12.77,4.878,0,0,4.189,92.3,217.9,0.711,986,0.201,8.51,9.07,23.1,2.592,5.095,16.6,1.588,11.2,1.499,1.65,-118,-14,-24,-79,-11,-51,-10,-11
133,2013,53,400,12.76,5.19,0,0.626,4.391,92.6,209.9,0.695,985,0.2,8.4,9.08,21.3,2.597,5.178,16.55,1.587,11.17,1.5,1.65,-106,-14,-25,-79,-11,-51,-10,-11
133,2013,53,500,12.74,5.481,0,0.313,4.602,93.1,106.4,0.383,985,0.2,8.34,9.09,20.5,2.598,5.328,16.52,1.586,11.11,1.5,1.651,-101,-14,-25,-78,-11,-51,-10,-11
133,2013,53,600,12.74,5.712,0,0,4.734,93.6,142,0.368,986,0.2,8.32,9.14,21.28,2.597,5.395,16.49,1.585,11.02,1.5,1.651,-106,-14,-26,-78,-11,-50,-10,-11
133,2013,53,700,12.73,5.934,0,0,5.026,93.9,106.9,0.568,986,0.2,8.34,9.16,21.6,2.594,5.33,16.46,1.585,11.04,1.501,1.652,-108,-14,-25,-78,-11,-51,-10,-11
133,2013,53,800,12.72,6.189,0.027,0,5.405,93.9,189.3,0.414,986,0.2,8.32,9.12,21.74,2.592,5.415,16.42,1.584,11.09,1.5,1.654,-109,-14,-26,-78,-10,-51,-10,-11
133,2013,53,900,12.73,6.648,0.12,0,5.981,93.8,148.5,0.58,987,0.2,8.17,9.05,21.95,2.591,5.383,16.38,1.583,11.18,1.501,1.656,-110,-14,-26,-78,-10,-51,-10,-11
133,2013,53,1000,12.78,7.68,0.461,0,6.75,92.6,180,0.782,988,0.2,7.87,8.81,21.99,2.588,5.33,16.23,1.581,11.27,1.502,1.66,-110,-14,-25,-76,-10,-51,-10,-11
133,2013,53,1100,12.97,9.49,0.947,0,7.86,87.4,174.8,1.424,988,0.208,7.74,8.63,21.71,2.583,5.391,15.86,1.578,11.34,1.502,1.661,-108,-14,-25,-74,-10,-52,-10,-11
133,2013,53,1200,13.25,11.77,1.487,0,9.56,80.8,180,1.258,988,0.204,7.35,8.15,21.56,2.574,5.451,15.39,1.577,11.41,1.501,1.663,-106,-14,-25,-71,-10,-52,-10,-11
133,2013,53,1300,13.31,15.21,1.354,0,11.35,74.4,172.9,1.382,987,0.202,7.81,8.37,21.28,2.557,5.423,14.86,1.573,11.42,1.498,1.661,-105,-14,-25,-69,-10,-52,-10,-11
133,2013,53,1400,13.22,16.95,1.039,0,12.78,66.75,187.9,2.442,987,0.424,8.84,9.09,21.37,2.533,5.391,14.5,1.568,11.42,1.493,1.656,-107,-14,-26,-68,-10,-52,-10,-11
133,2013,53,1500,13.06,16.8,0.577,0,12.63,67.79,183.8,2.601,987,0.49,9.85,9.7,21.65,2.508,5.4,14.42,1.568,11.48,1.493,1.656,-110,-14,-26,-68,-11,-53,-10,-11
133,2013,53,1600,13.01,15.89,0.561,0,12.75,68,184.8,2.233,986,0.307,10.12,9.69,21.92,2.487,5.391,14.43,1.568,11.54,1.493,1.656,-111,-14,-26,-68,-11,-53,-10,-11
133,2013,53,1700,12.94,15.32,0.324,0,12.34,69.8,194.1,2.266,986,0.345,10.38,9.73,22.03,2.47,5.441,14.44,1.569,11.62,1.494,1.656,-112,-14,-26,-68,-11,-54,-10,-11
133,2013,53,1800,12.86,14.31,0.117,0,11.64,73,189.9,1.477,986,0.205,10.76,9.95,22.09,2.457,5.42,14.51,1.57,11.69,1.495,1.657,-113,-14,-26,-69,-11,-54,-10,-11
133,2013,53,1900,12.8,13.01,0.006,0,10.96,76.1,179.2,1.251,986,0.2,10.88,10.05,22.33,2.448,4.778,14.62,1.57,11.74,1.495,1.657,-115,-14,-23,-69,-11,-55,-10,-11
133,2013,53,2000,12.77,12.03,0,0,10.57,77.1,202.4,1.558,986,0.2,10.68,9.81,22.59,2.442,5.217,14.74,1.573,11.85,1.498,1.659,-116,-14,-25,-70,-11,-55,-10,-11
133,2013,53,2100,12.75,11.48,0,0,10.01,78.5,208.4,1.421,986,0.2,10.62,9.76,22.74,2.439,4.983,14.8,1.574,11.93,1.499,1.66,-117,-14,-24,-70,-11,-55,-10,-11
133,2013,53,2200,12.74,10.97,0,0,9.52,79.7,220.1,1.065,986,0.2,10.66,9.85,22.76,2.437,4.721,14.85,1.575,11.97,1.499,1.661,-117,-14,-23,-70,-11,-56,-10,-11
133,2013,53,2300,12.73,10.4,0,0,9.1,81,188.7,1.465,987,0.209,10.54,9.81,22.76,2.438,5.098,14.89,1.577,11.97,1.501,1.662,-117,-14,-25,-70,-11,-56,-10,-11
133,2013,53,2400,12.72,10.14,0,0,8.74,83.5,150.6,1.264,987,0.2,10.41,9.78,22.72,2.439,5.298,14.91,1.578,11.96,1.501,1.663,-117,-14,-25,-71,-11,-56,-10,-11
133,2013,54,100,12.72,9.79,0,0,8.19,88.3,161.2,1.158,986,0.2,10.42,9.86,22.67,2.439,5.403,14.95,1.579,11.93,1.501,1.664,-116,-14,-26,-71,-11,-55,-10,-11
133,2013,54,200,12.72,9.4,0,0,8.02,89.8,200.3,0.999,986,0.201,10.31,9.82,22,2.44,5.349,14.97,1.58,11.93,1.502,1.665,-112,-14,-26,-71,-11,-55,-10,-11
133,2013,54,300,12.71,9.21,0,0.626,7.93,89.6,136.9,1.067,986,0.2,10.26,9.86,21.51,2.441,5.332,14.95,1.58,11.92,1.502,1.665,-109,-14,-26,-71,-11,-55,-10,-11
133,2013,54,400,12.71,8.92,0,0.939,7.71,90.8,74.1,1.189,985,0.2,10.23,9.92,22.27,2.444,4.89,14.93,1.58,11.9,1.502,1.664,-114,-14,-24,-71,-11,-55,-10,-11
133,2013,54,500,12.7,8.55,0,0,7.53,91.8,168.4,0.502,984,0.2,10.19,9.93,22.27,2.444,3.996,14.96,1.579,11.89,1.501,1.664,-114,-14,-20,-71,-11,-55,-10,-11
133,2013,54,600,12.7,8.47,0,0,7.53,92.4,144.5,0.364,984,0.2,9.99,9.81,22.21,2.446,3.963,14.99,1.579,11.89,1.502,1.665,-113,-14,-20,-71,-11,-55,-10,-11
133,2013,54,700,12.7,8.57,0,0,7.59,92.6,185.6,0.438,984,0.2,9.92,9.91,22.15,2.446,4.376,14.97,1.579,11.9,1.502,1.665,-113,-14,-22,-71,-11,-55,-10,-11
133,2013,54,800,12.69,8.58,0.007,0,7.55,92.7,148.4,0.328,984,0.2,9.91,9.92,22.17,2.447,4.401,14.97,1.578,11.92,1.502,1.665,-113,-14,-22,-71,-11,-55,-10,-11
133,2013,54,900,12.69,8.7,0.077,0,7.7,92.9,98.5,0.255,984,0.2,9.76,9.8,22.24,2.447,4.906,14.94,1.579,11.94,1.501,1.666,-114,-14,-24,-71,-11,-55,-10,-11
133,2013,54,1000,12.71,9.14,0.252,0,8.09,92.4,64.96,0.492,984,0.2,9.61,9.7,22.22,2.447,5.131,14.88,1.578,11.97,1.501,1.666,-113,-14,-25,-70,-11,-56,-10,-11
133,2013,54,1100,12.71,9.89,0.286,0,8.59,91.6,92.7,0.58,984,0.2,9.64,9.73,22.18,2.446,5.258,14.75,1.579,12,1.501,1.666,-113,-14,-25,-70,-11,-56,-10,-11
133,2013,54,1200,12.73,10.51,0.399,0,9.28,90.5,178.3,0.877,984,0.2,9.62,9.7,22.05,2.442,5.298,14.63,1.579,12,1.501,1.666,-112,-14,-25,-69,-11,-56,-10,-11
133,2013,54,1300,12.8,11.54,0.776,0,10.14,84.9,85.4,0.955,983,0.2,9.48,9.5,21.8,2.436,5.158,14.43,1.579,12.02,1.499,1.666,-110,-14,-25,-68,-11,-56,-10,-11
133,2013,54,1400,12.83,13.41,0.733,0,10.91,81,148.5,1.327,982,0.202,9.61,9.52,21.52,2.429,5.274,14.19,1.576,12,1.497,1.663,-108,-14,-25,-66,-11,-55,-10,-11
133,2013,54,1500,13.08,15.08,1.385,0,12.28,75.2,173.7,1.355,982,0.208,9.51,9.29,21.27,2.417,5.252,13.92,1.57,11.97,1.491,1.657,-106,-14,-25,-65,-10,-55,-10,-11
133,2013,54,1600,13.23,16.72,1.207,0,13.35,67.42,135.6,1.759,982,0.222,10.25,9.8,20.88,2.401,5.285,13.59,1.566,11.9,1.487,1.652,-105,-14,-25,-64,-11,-55,-10,-11
133,2013,54,1700,12.96,16.13,0.345,0,12.26,72.5,136,1.525,982,0.203,11.43,10.7,20.77,2.383,5.302,13.53,1.566,11.9,1.486,1.652,-106,-14,-26,-64,-11,-56,-10,-11
133,2013,54,1800,12.84,13.95,0.122,0,11.37,76.4,140.6,0.759,981,0.2,11.79,10.88,21.04,2.367,5.276,13.67,1.567,11.91,1.487,1.653,-108,-14,-26,-65,-11,-56,-10,-11
133,2013,54,1900,12.77,11.84,0.013,0,10.02,82.6,130.8,0.131,981,0.2,11.84,10.8,21.28,2.358,5.339,13.83,1.569,11.95,1.487,1.655,-109,-14,-26,-66,-11,-56,-10,-11
133,2013,54,2000,12.72,9.99,0,0,8.91,86.4,158.6,0.087,981,0.2,11.69,10.64,21.44,2.353,5.187,13.99,1.574,11.99,1.491,1.659,-110,-14,-25,-67,-11,-56,-10,-11
133,2013,54,2100,12.69,8.43,0,0,7.75,89.6,170.7,0.085,981,0.2,11.48,10.57,21.7,2.354,5.222,14.16,1.576,12.02,1.494,1.662,-112,-14,-25,-67,-11,-57,-10,-11
133,2013,54,2200,12.68,7.27,0,0,7.16,91.4,148.2,0.15,982,0.2,11.18,10.33,21.9,2.357,4.975,14.31,1.577,12.03,1.495,1.663,-112,-14,-24,-68,-11,-56,-10,-11
133,2013,54,2300,12.67,6.822,0,0,6.838,92.3,145.9,0.106,982,0.2,10.89,10.22,21.98,2.362,5.151,14.43,1.578,12.04,1.494,1.663,-113,-14,-25,-69,-11,-56,-10,-11
133,2013,54,2400,12.67,6.302,0,0,6.489,93,150.4,0.724,983,0.2,10.79,10.3,22.07,2.368,5.194,14.54,1.578,12.04,1.493,1.664,-113,-14,-25,-69,-11,-56,-10,-11
133,2013,55,100,12.66,5.87,0,0,6.1,93.4,135.9,0.38,983,0.2,10.57,10.26,22.14,2.375,5.218,14.67,1.579,12.06,1.492,1.665,-114,-14,-25,-70,-11,-56,-10,-11
133,2013,55,200,12.66,5.163,0,0,5.125,89.1,195.6,0.591,984,0.2,10.67,10.56,22.27,2.382,5.251,14.8,1.579,12.08,1.493,1.666,-115,-14,-26,-71,-11,-57,-10,-11
133,2013,55,300,12.65,3.712,0,0,5.089,67.76,266.9,0.529,984,0.2,10.55,10.62,22.44,2.39,5.211,14.96,1.58,12.09,1.494,1.666,-117,-14,-25,-72,-11,-57,-10,-11
133,2013,55,400,12.65,2.305,0,0,3.185,82.8,190.6,0.497,984,0.2,10.26,10.53,22.49,2.4,5.284,16.2,1.574,12.1,1.495,1.666,-117,-14,-26,-78,-11,-57,-10,-11
133,2013,55,500,12.64,1.321,0,0,2.217,90,183.6,0.474,984,0.2,9.92,10.38,22.5,2.411,5.226,17.48,1.568,12.03,1.494,1.664,-116,-14,-25,-85,-11,-56,-10,-11
133,2013,55,600,12.64,0.651,0,0,1.738,87.1,206.7,0.354,985,0.2,9.66,10.33,22.65,2.422,5.233,17.99,1.571,12,1.494,1.664,-117,-14,-25,-88,-11,-56,-10,-11
133,2013,55,700,12.63,0.045,0,0,1.939,76.8,126.8,0.655,986,0.2,9.39,10.27,22.79,2.434,5.297,18.47,1.572,11.99,1.493,1.663,-118,-14,-26,-91,-11,-56,-10,-11
133,2013,55,800,12.64,-0.337,0.107,0,0.921,83.7,187.3,0.187,987,0.2,8.95,10.03,22.99,2.446,5.307,18.91,1.568,11.92,1.488,1.658,-119,-14,-26,-93,-11,-56,-10,-11
133,2013,55,900,12.84,1.621,0.767,0,3.519,74.4,83.6,0.572,987,0.2,6.612,7.88,23.1,2.459,4.916,19.25,1.571,11.92,1.49,1.662,-115,-14,-23,-92,-10,-54,-10,-11
133,2013,55,1000,13.23,7.87,1.453,0,5.891,53.46,144.9,1.003,988,0.206,6.055,7.48,22.76,2.471,4.647,18.76,1.575,11.92,1.492,1.668,-112,-14,-22,-89,-10,-53,-10,-11
133,2013,55,1100,13.45,13.01,2.006,0,7.21,44.42,170.5,1.22,988,0.213,6.806,8.26,22.24,2.475,5.086,17.8,1.574,11.86,1.49,1.669,-110,-14,-24,-84,-10,-54,-10,-11
133,2013,55,1200,13.6,16.13,2.394,0,8.91,40.08,123.1,1.442,988,0.206,7.57,8.86,21.66,2.466,5.262,16.73,1.579,11.84,1.493,1.677,-108,-14,-25,-79,-10,-54,-10,-11
133,2013,55,1300,13.75,17.23,2.565,0,9.93,37.38,98.1,1.749,988,0.209,8.74,9.65,21.01,2.446,5.274,15.75,1.58,11.79,1.492,1.68,-105,-14,-25,-75,-11,-55,-10,-11
133,2013,55,1400,13.84,17.55,2.528,0,11.37,32.75,202.3,1.554,988,0.246,9.21,9.61,20.35,2.417,5.186,14.89,1.581,11.74,1.491,1.683,-101,-14,-25,-70,-11,-54,-10,-11
133,2013,55,1500,13.86,17.84,2.273,0,12.99,29.2,170.2,1.437,987,0.218,10.05,9.9,19.89,2.383,5.121,14.27,1.582,11.7,1.491,1.685,-99,-14,-25,-67,-11,-54,-10,-11
133,2013,55,1600,13.82,17.55,1.83,0,13.49,27.21,210.2,1.61,987,0.294,11.01,10.28,19.56,2.348,5.239,13.99,1.582,11.65,1.49,1.686,-98,-14,-25,-66,-11,-54,-10,-11
133,2013,55,1700,13.6,17.12,1.217,0,13.35,26.23,195.9,1.411,986,0.238,12.06,10.81,19.44,2.315,5.272,14.03,1.583,11.61,1.489,1.686,-98,-14,-26,-67,-11,-55,-10,-11
133,2013,55,1800,13.21,15.56,0.339,0,12.54,26.71,216.6,1.3,986,0.215,12.97,11.34,19.79,2.288,5.222,14.65,1.584,11.59,1.488,1.687,-101,-14,-26,-71,-11,-55,-10,-11
133,2013,55,1900,13.05,12.24,0.017,0,10.83,30.53,243.1,1.207,987,0.209,13.23,11.4,20.31,2.273,5.263,15.66,1.579,11.54,1.483,1.681,-104,-14,-26,-77,-11,-55,-10,-11
133,2013,55,2000,13.01,9.32,0,0,9.37,35.34,216.3,0.794,988,0.203,12.82,11.07,20.75,2.268,5.287,16.54,1.581,11.54,1.484,1.682,-106,-13,-26,-81,-11,-55,-10,-11
133,2013,55,2100,12.98,6.968,0,0,7.28,47.58,83,0.673,988,0.2,12.56,10.91,21.2,2.27,5.24,17.18,1.585,11.56,1.488,1.686,-109,-13,-26,-85,-11,-55,-10,-11
133,2013,55,2200,12.96,5.157,0,0,6.339,50.77,89.6,1.017,988,0.201,12.09,10.66,21.6,2.277,5.171,17.8,1.587,11.56,1.488,1.687,-111,-13,-25,-88,-11,-54,-10,-11
133,2013,55,2300,12.94,4.135,0,0,5.007,57.2,30.35,0.857,988,0.2,11.76,10.62,21.99,2.288,5.095,18.42,1.587,11.55,1.488,1.686,-114,-13,-25,-91,-11,-54,-10,-11
133,2013,55,2400,12.92,2.865,0,0,3.433,68.22,40.84,1.148,987,0.2,11.53,10.68,22.26,2.301,5.198,18.89,1.588,11.54,1.487,1.686,-116,-14,-25,-94,-11,-54,-10,-11
133,2013,56,100,12.91,1.771,0,0,2.754,72.4,122.2,0.683,986,0.2,11.19,10.63,22.44,2.316,5.224,19.32,1.588,11.53,1.486,1.686,-117,-14,-25,-97,-11,-54,-10,-11
133,2013,56,200,12.89,0.906,0,0,2.315,73.4,60.01,0.872,986,0.2,10.78,10.52,22.67,2.332,5.207,19.65,1.588,11.52,1.485,1.686,-118,-14,-25,-99,-11,-54,-10,-11
133,2013,56,300,12.88,0.552,0,0,1.942,75.4,41.64,1.087,986,0.2,10.38,10.38,22.88,2.349,5.188,19.95,1.588,11.51,1.485,1.685,-119,-14,-25,-100,-11,-54,-10,-11
133,2013,56,400,12.86,0.652,0,0,1.818,70.8,92.2,1.357,986,0.2,9.99,10.27,23.02,2.367,5.21,20.2,1.588,11.51,1.485,1.685,-120,-14,-25,-102,-11,-54,-10,-11
133,2013,56,500,12.85,0.988,0,0,1.991,66.11,106,1.369,986,0.201,9.75,10.26,23.13,2.386,5.054,20.41,1.588,11.5,1.484,1.685,-120,-14,-25,-103,-11,-54,-10,-11
133,2013,56,600,12.84,1.368,0,0,2.188,65.42,184,1.12,986,0.2,9.53,10.27,23.24,2.402,5.05,20.62,1.588,11.48,1.484,1.685,-121,-14,-25,-104,-11,-54,-10,-11
133,2013,56,700,12.83,1.763,0,0,2.497,65.03,77,1.23,986,0.2,9.36,10.28,23.3,2.418,5.123,20.89,1.588,11.48,1.484,1.684,-122,-14,-25,-106,-11,-54,-10,-11
133,2013,56,800,12.82,2.076,0.04,0,2.6,63.51,120.1,1.595,987,0.203,9.21,10.28,23.45,2.435,5.161,21.06,1.588,11.47,1.483,1.684,-123,-14,-25,-107,-11,-54,-10,-11
133,2013,56,900,12.83,2.52,0.244,0,3.073,59.21,100.2,1.516,987,0.205,8.89,10.1,23.45,2.447,5.194,21.13,1.588,11.47,1.484,1.684,-122,-14,-25,-107,-11,-53,-10,-11
133,2013,56,1000,12.86,3.65,0.469,0,3.749,55.55,121.8,1.893,987,0.231,8.56,9.89,23.41,2.46,5.083,21.09,1.589,11.47,1.484,1.684,-121,-14,-25,-106,-11,-53,-10,-11
133,2013,56,1100,12.92,5.309,0.73,0,4.901,51.14,205.4,1.749,987,0.233,8.34,9.72,23.26,2.47,5.166,20.89,1.59,11.46,1.485,1.684,-120,-14,-25,-105,-11,-53,-10,-11
133,2013,56,1200,13.04,7.32,1.044,0,6.102,47.91,150.6,2.13,987,0.346,8.3,9.67,23.05,2.476,5.253,20.56,1.589,11.45,1.484,1.684,-119,-14,-25,-103,-11,-53,-10,-11
133,2013,56,1300,13.36,9.23,1.567,0,7.26,47.16,141.4,2.157,986,0.36,8.31,9.62,22.72,2.476,5.234,20.12,1.589,11.44,1.483,1.683,-116,-14,-25,-100,-11,-53,-10,-11
133,2013,56,1400,13.74,12.79,2.546,0,9.76,41.81,123.1,2.053,985,0.402,7.65,8.87,22.06,2.471,5.175,18.96,1.588,11.43,1.481,1.681,-111,-14,-25,-92,-10,-52,-10,-11
133,2013,56,1500,14.2,15.69,2.243,0,12.18,35.9,119.7,1.701,985,0.307,8.75,9.64,21.24,2.453,5.042,17.87,1.586,11.37,1.478,1.678,-107,-14,-24,-87,-11,-53,-10,-11
133,2013,56,1600,14.17,17.01,1.64,0,13.63,32.91,202.8,1.611,984,0.225,9.77,10.18,20.55,2.421,5.187,17.29,1.588,11.36,1.48,1.679,-104,-14,-25,-84,-11,-53,-10,-11
133,2013,56,1700,13.24,17.08,0.468,0,13.55,34.33,156.6,1.785,983,0.224,10.89,10.78,20.39,2.387,5.218,17.27,1.589,11.34,1.479,1.678,-104,-14,-25,-85,-11,-53,-10,-11
133,2013,56,1800,13.04,15.86,0.15,0,13.54,35.53,191.4,1.774,982,0.231,11.41,10.88,20.6,2.359,5.266,17.65,1.589,11.34,1.479,1.678,-105,-14,-26,-87,-11,-53,-10,-11
133,2013,56,1900,12.98,14.14,0.013,0,12.12,41.59,69.38,1.051,981,0.204,12.02,11.29,20.9,2.343,5.277,18.09,1.589,11.34,1.478,1.677,-108,-14,-26,-90,-11,-54,-10,-11
133,2013,56,2000,12.95,11.27,0,0,9.76,54.26,123,0.321,980,0.2,12.2,11.37,21.24,2.336,5.249,18.57,1.59,11.34,1.477,1.677,-110,-14,-26,-93,-11,-54,-10,-11
133,2013,56,2100,12.92,9.06,0,0,9.43,53.57,190.8,0.339,980,0.202,11.53,10.79,21.52,2.337,5.252,19.02,1.592,11.35,1.479,1.678,-111,-14,-26,-95,-11,-53,-10,-11
133,2013,56,2200,12.89,9.25,0,0,10.53,45.15,125,1.496,980,0.235,10.62,9.92,21.71,2.342,5.114,19.28,1.593,11.37,1.479,1.678,-110,-14,-25,-95,-11,-53,-10,-11
133,2013,56,2300,12.87,10.53,0,0,10.17,45.56,137.3,1.857,979,0.239,10.87,10.3,21.81,2.349,5.145,19.43,1.594,11.36,1.479,1.678,-112,-14,-25,-97,-11,-53,-10,-11
133,2013,56,2400,12.84,10.78,0,0,9.9,50.18,104.2,1.055,979,0.201,10.99,10.52,21.91,2.354,5.154,19.55,1.594,11.36,1.479,1.678,-113,-14,-25,-98,-11,-53,-10,-11
